dataset,label,dataset_type,task_type,n_classes,train_size,val_size,test_size,rep_type,cnn_architecture,train_accuracy,train_precision,train_recall,train_f1,train_n_classes,val_accuracy,val_precision,val_recall,val_f1,val_n_classes,test_accuracy,test_precision,test_recall,test_f1,test_n_classes,error,train_r2,train_mse,train_rmse,train_mae,val_r2,val_mse,val_rmse,val_mae,test_r2,test_mse,test_rmse,test_mae
Memory_1,group_iteration_label,2d,classification,5.0,6468.0,2158.0,2158.0,baseline_zoomed,large_resnet,0.6287878787878788,0.6368200508701737,0.6287849674854507,0.6298358046325623,5.0,0.1974050046339203,0.1972637148382662,0.197420941823494,0.1968239890581397,5.0,0.1978683966635774,0.1980409892714482,0.197906976744186,0.1971078705672113,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,timeseries,classification,5.0,6468.0,2158.0,2158.0,,,0.2462894248608534,0.2772480825092651,0.2462169014242778,0.2126139676272103,5.0,0.2335495829471733,0.2289670427965432,0.2336147632551345,0.1947810669620296,5.0,0.206209453197405,0.2059501371649332,0.2061218776916451,0.1793422895315606,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,merged,classification,5.0,6468.0,2158.0,2158.0,gaf_fixed,large_resnet,0.9700061842918986,0.9703196951401092,0.9700068366364544,0.9700639871140672,5.0,0.1904541241890639,0.1920404302602104,0.1904560883389189,0.1910134333662806,5.0,0.2122335495829471,0.2118993387985881,0.2122394487510766,0.2119862860989086,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,merged,classification,5.0,6468.0,2158.0,2158.0,mtf_fixed,large_resnet,0.6702226345083488,0.6718333484918617,0.6702243819168304,0.6701520755663644,5.0,0.2108433734939759,0.210690862670797,0.2108640543095299,0.2102862358083816,5.0,0.201112140871177,0.2009143223121139,0.2011498708010336,0.2002102260763845,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,merged,classification,5.0,6468.0,2158.0,2158.0,heatmap_fixed,large_resnet,0.4179035250463822,0.4218013760972371,0.4178699603749933,0.4140968276596985,5.0,0.2451343836886005,0.2418216543082562,0.2452049497293116,0.238550862351815,5.0,0.2414272474513438,0.2340742481253201,0.2414298018949182,0.2325439369688136,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,merged,classification,5.0,6468.0,2158.0,2158.0,heatmap_zoomed,large_resnet,0.4302721088435374,0.4484693208265222,0.4302573119445014,0.430414870142752,5.0,0.2025023169601482,0.2059987901756596,0.2025489816963134,0.1986181516299904,5.0,0.1946246524559777,0.191827327846868,0.1946576227390181,0.1892259861450099,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,merged,classification,5.0,6468.0,2158.0,2158.0,baseline_fixed,large_resnet,0.4083178726035869,0.4073458205412925,0.4082553553861449,0.3992061696643636,5.0,0.2367933271547729,0.2286233688441128,0.2368716163959783,0.2249317964782643,5.0,0.2312326227988878,0.2214378329545941,0.2312252368647717,0.2224353701455313,5.0,,,,,,,,,,,,,
Memory_1,group_iteration_label,merged,classification,5.0,6468.0,2158.0,2158.0,baseline_zoomed,large_resnet,0.9846938775510204,0.9848018364812344,0.984694536624122,0.984706303225334,5.0,0.216404077849861,0.21610598233104,0.2163927558649136,0.2159625889140095,5.0,0.2205746061167748,0.2205352423114608,0.2206007751937984,0.2203782653051559,5.0,,,,,,,,,,,,,
Memory_2,condition_label,2d,classification,3.0,3597.0,1259.0,1259.0,gaf_fixed,large_resnet,0.7194884626077287,0.7412466059135744,0.7194542687601072,0.7200952808469707,3.0,0.3550436854646545,0.3547869960397758,0.3549588968443384,0.3462948298093271,3.0,0.3550436854646545,0.3605150976474506,0.3549892033185589,0.3504738624844006,3.0,,,,,,,,,,,,,
Memory_2,condition_label,2d,classification,3.0,3597.0,1259.0,1259.0,mtf_fixed,large_resnet,0.400611620795107,0.4216367143066262,0.4005281394453332,0.3849258210222689,3.0,0.3733121525019857,0.3791897391789329,0.3731863469333636,0.3561796744345865,3.0,0.3741064336775218,0.3768784100375424,0.374010304201235,0.3651807378021151,3.0,,,,,,,,,,,,,
Memory_2,condition_label,2d,classification,3.0,3597.0,1259.0,1259.0,heatmap_fixed,large_resnet,0.9752571587433972,0.975346273894719,0.9752578464184198,0.975234913792968,3.0,0.607625099285147,0.6077705375548007,0.6075785127097776,0.6071174385863733,3.0,0.6060365369340747,0.6060995603249125,0.6060461416070008,0.6057036089642676,3.0,,,,,,,,,,,,,
Memory_2,condition_label,2d,classification,3.0,3597.0,1259.0,1259.0,heatmap_zoomed,large_resnet,0.6552682791214901,0.6568538309272357,0.655265093306439,0.6549845770838035,3.0,0.4130262112787927,0.4141521912748327,0.4130393605333939,0.4131997717349882,3.0,0.4217633042096902,0.4227651246999828,0.4217998257377732,0.4212421484651784,3.0,,,,,,,,,,,,,
Memory_2,condition_label,2d,classification,3.0,3597.0,1259.0,1259.0,baseline_fixed,large_resnet,0.987489574645538,0.9875768304631564,0.9874870184901812,0.9875012065392784,3.0,0.6568705321683876,0.6627238084157002,0.6568189566996249,0.6567971421899251,3.0,0.7077045274027005,0.708569223341089,0.7076864795241883,0.7075655580487732,3.0,,,,,,,,,,,,,
Memory_2,condition_label,2d,classification,3.0,3597.0,1259.0,1259.0,baseline_zoomed,large_resnet,0.9977759243814288,0.9977777642407548,0.9977749957494104,0.9977753387586702,3.0,0.4590945194598888,0.4620734793148586,0.4591089896579157,0.4588617408097779,3.0,0.4622716441620333,0.4623523906329616,0.4623271583892108,0.4610214939270349,3.0,,,,,,,,,,,,,
Memory_2,condition_label,timeseries,classification,3.0,3597.0,1259.0,1259.0,,,0.440922991381707,0.4434891697235067,0.4407863815282908,0.412803676563908,3.0,0.3788721207307386,0.37787838390302,0.3788972231692996,0.3458068510801013,3.0,0.4011119936457506,0.3739829787593356,0.4012463537523203,0.3539266083125732,3.0,,,,,,,,,,,,,
Memory_2,condition_label,merged,classification,3.0,3597.0,1259.0,1259.0,gaf_fixed,large_resnet,0.9755351681957186,0.9758980977829004,0.9755321390220534,0.9755529193222262,3.0,0.4765687053216839,0.4790939716207936,0.4766299200666742,0.4752310982803576,3.0,0.4527402700555997,0.456748806745033,0.4528109254839565,0.4511402942058188,3.0,,,,,,,,,,,,,
Memory_2,condition_label,merged,classification,3.0,3597.0,1259.0,1259.0,mtf_fixed,large_resnet,0.9855435084792884,0.9856800218877962,0.9855397943379826,0.985537776150228,3.0,0.3566322478157268,0.35466588193746,0.356580293215138,0.3515306064096228,3.0,0.3590150913423351,0.359369511766772,0.3590029169981437,0.3571546171067234,3.0,,,,,,,,,,,,,
Memory_2,condition_label,merged,classification,3.0,3597.0,1259.0,1259.0,heatmap_fixed,large_resnet,0.94356408117876,0.9440196306677328,0.9435777341193096,0.9435037084141946,3.0,0.6219221604447974,0.6219219595088138,0.6219115808614616,0.6209230315258706,3.0,0.6298649722001588,0.6327989841097744,0.629895442663939,0.6289046866615285,3.0,,,,,,,,,,,,,
Memory_2,condition_label,merged,classification,3.0,3597.0,1259.0,1259.0,heatmap_zoomed,large_resnet,0.7545176536002224,0.7568205881747486,0.7545050217294477,0.7547494289575738,3.0,0.4193804606830818,0.4222992520694118,0.4193847785733227,0.419043610792646,3.0,0.4352660841938046,0.4351643833124101,0.435254006137061,0.4345943023909125,3.0,,,,,,,,,,,,,
Memory_2,condition_label,merged,classification,3.0,3597.0,1259.0,1259.0,baseline_fixed,large_resnet,0.9961078676675008,0.9961159493376264,0.9961076344458816,0.9961099423071792,3.0,0.6957903097696585,0.6963159287140535,0.6957551994544834,0.6955812514040666,3.0,0.7005559968228753,0.7004065266348073,0.700562563927719,0.7003823357047553,3.0,,,,,,,,,,,,,
Memory_2,condition_label,merged,classification,3.0,3597.0,1259.0,1259.0,baseline_zoomed,large_resnet,0.9916597164303588,0.9917006393243772,0.9916548423692592,0.9916463554683472,3.0,0.4463860206513105,0.4474341445629386,0.4464124711141418,0.446115916708317,3.0,0.448768864177919,0.448873835741975,0.4488010001136492,0.4482338516993852,3.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,2d,classification,6.0,3597.0,1258.0,1260.0,gaf_fixed,large_resnet,0.9966638865721434,0.9966721945519316,0.9966652754590984,0.9966645653465064,6.0,0.2273449920508744,0.2278894128987779,0.227579365079365,0.2270069530502193,6.0,0.2126984126984127,0.2189601815303266,0.2126984126984127,0.2151633367449597,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,2d,classification,6.0,3597.0,1258.0,1260.0,mtf_fixed,large_resnet,0.9847094801223242,0.9847402956637478,0.9847055091199316,0.9847039199238298,6.0,0.2130365659777424,0.2130334590517086,0.2131791819291819,0.21209554550339,6.0,0.2134920634920634,0.2131896190804287,0.2134920634920635,0.2127850871129931,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,2d,classification,6.0,3597.0,1258.0,1260.0,heatmap_fixed,large_resnet,0.7392271337225466,0.7502141573059996,0.7392759811503007,0.7401036239443387,6.0,0.2551669316375198,0.2526251171181671,0.2555631868131868,0.2515004070408037,6.0,0.2523809523809524,0.2633029896044276,0.2523809523809524,0.2516932656078635,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,2d,classification,6.0,3597.0,1258.0,1260.0,heatmap_zoomed,large_resnet,0.9174311926605504,0.9196025048969564,0.9174554301762692,0.9174136838925256,6.0,0.2154213036565977,0.2198187332901773,0.2155982905982906,0.215806490527667,6.0,0.1968253968253968,0.1992091723071814,0.1968253968253968,0.1965340614703656,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,2d,classification,6.0,3597.0,1258.0,1260.0,baseline_fixed,large_resnet,0.9805393383375036,0.9807301496943251,0.9805393232496376,0.9804788763373428,6.0,0.273449920508744,0.2613892590699038,0.2739316239316239,0.2656344348289554,6.0,0.2523809523809524,0.2516439942810423,0.2523809523809524,0.2511079276715356,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,2d,classification,6.0,3597.0,1258.0,1260.0,baseline_zoomed,large_resnet,0.9997219905476786,0.999722684414864,0.9997217584863662,0.9997219897741392,6.0,0.1995230524642289,0.2023499889573716,0.1996184371184371,0.2007268131575305,6.0,0.1928571428571428,0.195452422467766,0.1928571428571428,0.1935289815412863,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,timeseries,classification,6.0,3597.0,1258.0,1260.0,,,0.2721712538226299,0.2807469256911861,0.2723512772743374,0.2541972327650734,6.0,0.2098569157392686,0.201720019518076,0.2102182539682539,0.1927233432839123,6.0,0.2373015873015873,0.2272314526859974,0.2373015873015873,0.2136257428435073,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,merged,classification,6.0,3597.0,1258.0,1260.0,gaf_fixed,large_resnet,0.2882958020572699,0.2843843630983191,0.2884251437270962,0.2592834523036008,6.0,0.2305246422893481,0.2325818027973892,0.2307310744810745,0.2046187253125362,6.0,0.2539682539682539,0.2285943948636662,0.2539682539682539,0.2237473470160096,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,merged,classification,6.0,3597.0,1258.0,1260.0,mtf_fixed,large_resnet,0.972199054767862,0.972787364421158,0.9722083023917604,0.9722588894245664,6.0,0.1772655007949125,0.1794480877831059,0.1773351648351648,0.1776924081694959,6.0,0.2095238095238095,0.2097628093946546,0.2095238095238095,0.2088460633675393,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,merged,classification,6.0,3597.0,1258.0,1260.0,heatmap_fixed,large_resnet,0.8940783986655546,0.8994634461762198,0.894090562804724,0.8945740694365053,6.0,0.2591414944356121,0.2630705825099521,0.2594551282051281,0.260196374957965,6.0,0.2428571428571428,0.2518524415881392,0.2428571428571428,0.2455763614036316,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,merged,classification,6.0,3597.0,1258.0,1260.0,heatmap_zoomed,large_resnet,0.9510703363914372,0.9513257768640296,0.9510851170878754,0.9510347075993654,6.0,0.205087440381558,0.2062329834380407,0.2052655677655677,0.2051484996558571,6.0,0.2071428571428571,0.2069882867576532,0.2071428571428571,0.2061811775515135,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,merged,classification,6.0,3597.0,1258.0,1260.0,baseline_fixed,large_resnet,0.9335557408951904,0.9342503980891376,0.9335581909400592,0.9337322370836136,6.0,0.2527821939586645,0.266786222074828,0.2531517094017094,0.2580881330759475,6.0,0.242063492063492,0.258856161443422,0.242063492063492,0.2467958695802742,6.0,,,,,,,,,,,,,
Memory_2,group_iteration_label,merged,classification,6.0,3597.0,1258.0,1260.0,baseline_zoomed,large_resnet,0.986099527383931,0.986228072078973,0.98610368513359,0.986103567183238,6.0,0.2034976152623211,0.2081037981241416,0.2036858974358974,0.2045341788448237,6.0,0.2150793650793651,0.2200672280133104,0.215079365079365,0.2157574430709613,6.0,,,,,,,,,,,,,
Patch,scr_label,2d,classification,5.0,2687.0,896.0,894.0,gaf_fixed,large_resnet,0.6029028656494232,0.629774096575015,0.6027708554309453,0.6058602549269809,5.0,0.2131696428571428,0.2110645008111514,0.21398381255646,0.2028506883308513,5.0,0.2181208053691275,0.2194138392530255,0.2179369363714351,0.2155219671834326,5.0,,,,,,,,,,,,,
Patch,scr_label,2d,classification,5.0,2687.0,896.0,894.0,mtf_fixed,large_resnet,0.9609229624116116,0.9619585872421392,0.9609412470850148,0.9610845670083862,5.0,0.1908482142857142,0.1935668727565617,0.1909934059511634,0.1903793612354198,5.0,0.2527964205816554,0.2502112795868636,0.2528990298439799,0.2501304805375456,5.0,,,,,,,,,,,,,
Patch,scr_label,2d,classification,5.0,2687.0,896.0,894.0,heatmap_fixed,large_resnet,0.3784890212132489,0.3981099446573721,0.378407409909539,0.3796593547274335,5.0,0.2633928571428571,0.2721707398315995,0.2634415216416516,0.2635304243668709,5.0,0.2203579418344519,0.2321494966519218,0.2205853018921878,0.2113471144020766,5.0,,,,,,,,,,,,,
Patch,scr_label,2d,classification,5.0,2687.0,896.0,894.0,heatmap_zoomed,large_resnet,0.3308522515816896,0.465920406225227,0.3304223459930596,0.3112376862901569,5.0,0.1941964285714285,0.1981843753995653,0.1937021508928536,0.1566251741557721,5.0,0.2281879194630872,0.2583467524693011,0.2288000334777059,0.1721239291438047,5.0,,,,,,,,,,,,,
Patch,scr_label,2d,classification,5.0,2687.0,896.0,894.0,baseline_fixed,large_resnet,0.5601042054335691,0.5609332263802257,0.5602196383154997,0.5589526873626154,5.0,0.2868303571428571,0.2855080082460758,0.2871049160025987,0.2844311825081971,5.0,0.2348993288590604,0.2385985884320283,0.2349344743651441,0.2329749661157006,5.0,,,,,,,,,,,,,
Patch,scr_label,2d,classification,5.0,2687.0,896.0,894.0,baseline_zoomed,large_resnet,1.0,1.0,1.0,1.0,5.0,0.2209821428571428,0.2193282860504709,0.2213359466707751,0.2186766681269857,5.0,0.227069351230425,0.226135377497241,0.2269628746190167,0.2251099539194576,5.0,,,,,,,,,,,,,
Patch,scr_label,timeseries,classification,5.0,2687.0,896.0,894.0,,,0.291030889467808,0.3114280490701067,0.2911205000555646,0.2807397814505771,5.0,0.2611607142857143,0.2768288920092322,0.2614357904291399,0.2534630762562603,5.0,0.2460850111856823,0.2840058119858469,0.2462318052155475,0.2330465884817857,5.0,,,,,,,,,,,,,
Patch,scr_label,merged,classification,5.0,2687.0,896.0,894.0,gaf_fixed,large_resnet,0.2017119464086341,0.2402234636871508,0.2007490636704119,0.0684692814994793,5.0,0.1986607142857142,0.2395530726256983,0.2010989010989011,0.0682305684691297,5.0,0.1991051454138702,0.0398656215005599,0.1988826815642458,0.0664179104477612,5.0,,,,,,,,,,,,,
Patch,scr_label,merged,classification,5.0,2687.0,896.0,894.0,mtf_fixed,large_resnet,0.9237067361369558,0.9265811989681,0.9237425614396576,0.9240586802582008,5.0,0.2198660714285714,0.2201079125909727,0.2198264847118431,0.2131151286718902,5.0,0.2237136465324384,0.2224402322574259,0.2237983944650193,0.2196341263145265,5.0,,,,,,,,,,,,,
Patch,scr_label,merged,classification,5.0,2687.0,896.0,894.0,heatmap_fixed,large_resnet,0.4465947152958689,0.4801790739938111,0.4462527989353645,0.4317002847899943,5.0,0.28125,0.2774999200133775,0.2814977019846111,0.2595360075580328,5.0,0.2404921700223713,0.2444097307965639,0.2406401216356649,0.2250963876779909,5.0,,,,,,,,,,,,,
Patch,scr_label,merged,classification,5.0,2687.0,896.0,894.0,heatmap_zoomed,large_resnet,0.4752512095273539,0.4805293661728079,0.4751303697461265,0.4729052627900043,5.0,0.2287946428571428,0.2261194315136224,0.2293396539130951,0.2255897059042484,5.0,0.2225950782997763,0.2178083730981654,0.2224060008787898,0.2148606786677037,5.0,,,,,,,,,,,,,
Patch,scr_label,merged,classification,5.0,2687.0,896.0,894.0,baseline_fixed,large_resnet,0.6564942314849275,0.6904913944565392,0.656508203834927,0.6542577878743451,5.0,0.2745535714285714,0.2712696640455767,0.2741007714204626,0.2612249443597044,5.0,0.2762863534675615,0.3040980232353397,0.2766326309989607,0.2717379932411822,5.0,,,,,,,,,,,,,
Patch,scr_label,merged,classification,5.0,2687.0,896.0,894.0,baseline_zoomed,large_resnet,0.9988835132117604,0.9988867966901032,0.9988847583643125,0.9988833590210966,5.0,0.2176339285714285,0.2169751101608142,0.2177649076996048,0.2168013595803787,5.0,0.2371364653243848,0.2371228697563109,0.2371629039120094,0.2369352312919966,5.0,,,,,,,,,,,,,
Webtask,condition_label,2d,classification,4.0,2543.0,908.0,910.0,gaf_fixed,large_resnet,0.9386551317341724,0.9582168212112432,0.9535621843839374,0.9527445000861564,4.0,0.5187224669603524,0.6415973468756663,0.6352396878483835,0.6182263868835771,4.0,0.5043956043956044,0.6050549321086847,0.6241666666666666,0.5994001492087464,4.0,,,,,,,,,,,,,
Webtask,condition_label,2d,classification,4.0,2543.0,908.0,910.0,mtf_fixed,large_resnet,0.391663389697208,0.2995072562103889,0.2968344322485326,0.284077888623674,4.0,0.3777533039647577,0.2897805212143447,0.2862931995540691,0.2757176913224308,4.0,0.4021978021978022,0.3121785873365097,0.305,0.2946648296742632,4.0,,,,,,,,,,,,,
Webtask,condition_label,2d,classification,4.0,2543.0,908.0,910.0,heatmap_fixed,large_resnet,0.6795123869445536,0.761049943116993,0.7569582101623638,0.7574924773627119,4.0,0.3920704845814978,0.4816091954022988,0.4423160535117056,0.4591866801639871,4.0,0.432967032967033,0.5724959481017899,0.5216666666666667,0.5436921899028895,4.0,,,,,,,,,,,,,
Webtask,condition_label,2d,classification,4.0,2543.0,908.0,910.0,heatmap_zoomed,large_resnet,0.7707432166732207,0.8267916911532643,0.8261479646391879,0.8262735181940868,4.0,0.36784140969163,0.523646489489391,0.3756243032329989,0.4173750201695399,4.0,0.345054945054945,0.5078000854540828,0.3341666666666666,0.3736550026293155,4.0,,,,,,,,,,,,,
Webtask,condition_label,2d,classification,4.0,2543.0,908.0,910.0,baseline_fixed,large_resnet,0.570979158474243,0.7351266643961141,0.5799950869091103,0.5982433666820473,4.0,0.3854625550660793,0.5489201723218124,0.4133695652173913,0.4290057971509546,4.0,0.4285714285714285,0.5992964572314761,0.5183333333333333,0.518073447171734,4.0,,,,,,,,,,,,,
Webtask,condition_label,2d,classification,4.0,2543.0,908.0,910.0,baseline_zoomed,large_resnet,0.9964608729846638,0.9973406670753582,0.9973125408108856,0.9973174393268344,4.0,0.4151982378854625,0.5566015169993566,0.508185618729097,0.5294162590818491,4.0,0.4186813186813187,0.5611308415698785,0.5349999999999999,0.5472491952670386,4.0,,,,,,,,,,,,,
Webtask,condition_label,timeseries,classification,4.0,2543.0,908.0,910.0,,,0.6629964608729847,0.7355965789752519,0.7446684638731755,0.7226375977034334,4.0,0.6156387665198237,0.6912547859380438,0.7087876254180602,0.6881294481168313,4.0,0.6153846153846154,0.6923394405043342,0.7083333333333334,0.6931612426035503,4.0,,,,,,,,,,,,,
Webtask,condition_label,merged,classification,4.0,2543.0,908.0,910.0,gaf_fixed,large_resnet,0.9598898938261896,0.9615492765655208,0.9695753244198082,0.965397254097595,4.0,0.4944933920704846,0.615550683049975,0.6166666666666667,0.6158211812478083,4.0,0.5098901098901099,0.628712456214211,0.6283333333333333,0.627888507172078,4.0,,,,,,,,,,,,,
Webtask,condition_label,merged,classification,4.0,2543.0,908.0,910.0,mtf_fixed,large_resnet,0.9567440031458908,0.9686166779722468,0.9585342410203832,0.9626487538478152,4.0,0.5220264317180616,0.6298679658699444,0.6375724637681159,0.6288459876738104,4.0,0.521978021978022,0.6303210207540797,0.6133333333333333,0.6166399690109297,4.0,,,,,,,,,,,,,
Webtask,condition_label,merged,classification,4.0,2543.0,908.0,910.0,heatmap_fixed,large_resnet,0.6335037357451828,0.7163518712541753,0.7219735202273312,0.7135445222705158,4.0,0.4262114537444934,0.4796678990545561,0.5164548494983278,0.4924284516629286,4.0,0.4758241758241758,0.5724906293619831,0.5783333333333334,0.5705503120496737,4.0,,,,,,,,,,,,,
Webtask,condition_label,merged,classification,3.0,714.0,254.0,255.0,heatmap_zoomed,large_resnet,0.7661064425770309,0.7894883708510241,0.7665598290598291,0.7614870509607351,3.0,0.3858267716535433,0.391436639982113,0.3837702137681997,0.3816569678688099,3.0,0.3607843137254902,0.3482652510534072,0.3517677665030292,0.3445295594180436,3.0,,,,,,,,,,,,,
Webtask,condition_label,merged,classification,3.0,714.0,254.0,255.0,baseline_fixed,large_resnet,0.7016806722689075,0.7258301266989093,0.6998219373219373,0.6969097890837022,3.0,0.4881889763779528,0.5180900094265176,0.4877960733039035,0.4761583011583011,3.0,0.4784313725490196,0.4874196082859334,0.4880123539656844,0.4763235832418222,3.0,,,,,,,,,,,,,
Webtask,condition_label,merged,classification,3.0,714.0,254.0,255.0,baseline_zoomed,large_resnet,0.8697478991596639,0.8682857341393927,0.8693019943019943,0.8687007718887699,3.0,0.452755905511811,0.4477055996043337,0.4489671483962708,0.4482644097588122,3.0,0.4156862745098039,0.4120799067449383,0.4144117169643288,0.4128838679099262,3.0,,,,,,,,,,,,,
Webtask,familiarity_label,2d,classification,6.0,714.0,254.0,255.0,gaf_fixed,large_resnet,0.9831932773109244,0.9967948717948718,0.971830985915493,0.9829972616380384,6.0,0.8149606299212598,0.1419753086419753,0.1597222222222222,0.1503267973856209,6.0,0.8745098039215686,0.2266260162601626,0.240301724137931,0.2332635983263598,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,2d,classification,6.0,714.0,254.0,255.0,mtf_fixed,large_resnet,1.0,1.0,1.0,1.0,6.0,0.8110236220472441,0.2489171374764595,0.2002865961199294,0.2098901999344477,6.0,0.8470588235294118,0.2406821378340365,0.2473060344827586,0.2439169697729838,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,2d,classification,6.0,714.0,254.0,255.0,heatmap_fixed,large_resnet,0.8641456582633054,0.8105312646920545,0.2567781690140845,0.3053909487361912,6.0,0.84251968503937,0.1415343915343915,0.1651234567901234,0.1524216524216524,6.0,0.9058823529411764,0.2273622047244094,0.2489224137931034,0.2376543209876543,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,2d,classification,6.0,714.0,254.0,255.0,heatmap_zoomed,large_resnet,0.8781512605042017,0.6459227467811158,0.259585289514867,0.3110443849828543,6.0,0.8464566929133859,0.1421957671957671,0.165895061728395,0.1531339031339031,6.0,0.9058823529411764,0.1818897637795275,0.1991379310344827,0.1901234567901234,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,2d,classification,6.0,714.0,254.0,255.0,baseline_fixed,large_resnet,0.8571428571428571,0.1428571428571428,0.1666666666666666,0.1538461538461538,6.0,0.8503937007874016,0.1417322834645669,0.1666666666666666,0.1531914893617021,6.0,0.9098039215686274,0.2274509803921568,0.25,0.2381930184804928,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,2d,classification,6.0,714.0,254.0,255.0,baseline_zoomed,large_resnet,0.9677871148459384,0.9696021941722904,0.9628411810733684,0.9660263239131308,6.0,0.7834645669291339,0.1696991751576904,0.1822089947089947,0.1756970453599667,6.0,0.8392156862745098,0.2511755485893417,0.2596982758620689,0.2547640653357532,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,timeseries,classification,6.0,714.0,254.0,255.0,,,0.8571428571428571,0.1428571428571428,0.1666666666666666,0.1538461538461538,6.0,0.8503937007874016,0.1417322834645669,0.1666666666666666,0.1531914893617021,6.0,0.9098039215686274,0.2274509803921568,0.25,0.2381930184804928,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,merged,classification,6.0,714.0,254.0,255.0,gaf_fixed,large_resnet,0.9677871148459384,0.9719671608480792,0.9667602565282764,0.9692979113042084,6.0,0.8188976377952756,0.1414965986394557,0.1604938271604938,0.1503976861894432,6.0,0.8392156862745098,0.180590717299578,0.1844827586206896,0.1825159914712153,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,merged,classification,6.0,714.0,254.0,255.0,mtf_fixed,large_resnet,0.9873949579831932,0.995241821486268,0.9809483261223112,0.9876703673616752,6.0,0.8110236220472441,0.1660689380354652,0.1732804232804232,0.1684981684981684,6.0,0.8588235294117647,0.2591911764705882,0.2650862068965517,0.2621010638297872,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,merged,classification,6.0,714.0,254.0,255.0,heatmap_fixed,large_resnet,0.8613445378151261,0.6434599156118144,0.2210974178403756,0.2450991507714196,6.0,0.8346456692913385,0.1413333333333333,0.1635802469135802,0.1516452074391988,6.0,0.9098039215686274,0.2274509803921568,0.25,0.2381930184804928,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,merged,classification,6.0,714.0,254.0,255.0,heatmap_zoomed,large_resnet,0.8599439775910365,0.3099250936329588,0.1713615023474178,0.1632109699402668,6.0,0.8503937007874016,0.1417322834645669,0.1666666666666666,0.1531914893617021,6.0,0.9058823529411764,0.2273622047244094,0.2489224137931034,0.2376543209876543,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,merged,classification,6.0,714.0,254.0,255.0,baseline_fixed,large_resnet,0.8571428571428571,0.1428571428571428,0.1666666666666666,0.1538461538461538,6.0,0.8503937007874016,0.1417322834645669,0.1666666666666666,0.1531914893617021,6.0,0.9098039215686274,0.2274509803921568,0.25,0.2381930184804928,4.0,,,,,,,,,,,,,
Webtask,familiarity_label,merged,classification,6.0,714.0,254.0,255.0,baseline_zoomed,large_resnet,0.9341736694677872,0.9536630597522798,0.7480246402160239,0.8212085436235038,6.0,0.7480314960629921,0.152840909090909,0.1609347442680776,0.1563095032023541,6.0,0.8196078431372549,0.2360869565217391,0.2397629310344827,0.2373033470594446,4.0,,,,,,,,,,,,,
Webtask,relevance_label,2d,classification,6.0,714.0,254.0,255.0,gaf_fixed,large_resnet,0.9985994397759104,0.999641577060932,0.997584541062802,0.9986040506103676,6.0,0.5905511811023622,0.2761651346557007,0.2313245183934839,0.2375912681432578,6.0,0.5137254901960784,0.1625469935390918,0.1649228919071873,0.1575892815505004,6.0,,,,,,,,,,,,,
Webtask,relevance_label,2d,classification,6.0,714.0,254.0,255.0,mtf_fixed,large_resnet,1.0,1.0,1.0,1.0,6.0,0.562992125984252,0.1493643088303282,0.168574481074481,0.157064930349244,6.0,0.5215686274509804,0.1577236890355702,0.1750192012288786,0.1625072730669655,6.0,,,,,,,,,,,,,
Webtask,relevance_label,2d,classification,6.0,714.0,254.0,255.0,heatmap_fixed,large_resnet,0.6876750700280112,0.8026481431525943,0.2780692234721992,0.3276062194360118,6.0,0.6496062992125984,0.1546143250688705,0.1686507936507936,0.14375,6.0,0.596078431372549,0.1038251366120218,0.1583333333333333,0.1254125412541254,6.0,,,,,,,,,,,,,
